trade_date,close,pe
2005-09-27,904.214,13.6942
2005-09-28,903.719,13.6863
2005-09-29,915.975,13.9451
2005-09-30,917.392,13.9769
2005-10-10,907.321,13.7954
2005-10-11,919.72,13.9891
2005-10-12,923.485,14.0026
2005-10-13,916.499,13.8659
2005-10-14,904.828,13.6962
2005-10-17,897.623,13.5428
2005-10-18,902.366,13.619
2005-10-19,898.744,13.5358
2005-10-20,899.915,13.5761
2005-10-21,904.414,13.6287
2005-10-24,906.652,13.6113
2005-10-25,894.272,13.4075
2005-10-26,875.82,13.0667
2005-10-27,875.849,13.1718
2005-10-28,867.729,13.02
2005-10-31,876.282,13.5096
2005-11-01,872.865,13.5027
2005-11-02,882.478,13.6409
2005-11-03,874.575,13.5495
2005-11-04,878.361,13.579
2005-11-07,877.278,13.5348
2005-11-08,881.524,13.6255
2005-11-09,879.252,13.617
2005-11-10,862.968,13.4113
2005-11-11,864.79,13.4293
2005-11-14,862.149,13.3646
2005-11-15,856.635,13.3642
2005-11-16,863.119,13.4717
2005-11-17,862.658,13.4677
2005-11-18,882.241,13.7271
2005-11-21,883.871,13.7112
2005-11-22,869.617,13.4588
2005-11-23,876.229,13.5381
2005-11-24,881.493,13.6265
2005-11-25,884.105,13.6418
2005-11-28,880.167,13.5896
2005-11-29,871.31,13.4483
2005-11-30,873.825,13.4528
2005-12-01,873.067,13.4499
2005-12-02,869.936,13.4308
2005-12-05,859.61,13.3098
2005-12-06,866.075,13.4458
2005-12-07,873.838,13.589
2005-12-08,874.056,13.6057
2005-12-09,887.358,13.7733
2005-12-12,888.518,13.7895
2005-12-13,889.101,13.8256
2005-12-14,898.153,13.9169
2005-12-15,896.434,13.9076
2005-12-16,902.561,13.9463
2005-12-19,902.91,14.007
2005-12-20,907.318,14.0533
2005-12-21,903.144,13.9867
2005-12-22,908.754,14.0438
2005-12-23,915.89,14.1396
2005-12-26,922.378,14.2927
2005-12-27,919.36,14.2261
2005-12-28,920.919,14.2588
2005-12-29,932.031,14.4251
2005-12-30,923.451,14.2826
2006-01-04,941.428,14.3475
2006-01-05,959.134,14.5876
2006-01-06,970.032,14.7046
2006-01-09,975.253,14.7459
2006-01-10,978.154,14.8049
2006-01-11,973.477,14.6634
2006-01-12,983.716,14.8184
2006-01-13,978.809,14.7097
2006-01-16,961.439,14.4968
2006-01-17,964.29,14.5956
2006-01-18,983.622,14.8717
2006-01-19,991.222,15.0602
2006-01-20,993.34,15.0993
2006-01-23,996.162,15.0783
2006-01-24,999.093,15.0446
2006-01-25,1009.597,15.1645
2006-02-06,1033.234,15.5368
2006-02-07,1029.937,15.4661
2006-02-08,1033.072,15.5466
2006-02-09,1019.599,15.3015
2006-02-10,1032.337,15.504
2006-02-13,1031.614,15.4547
2006-02-14,1038.531,15.5335
2006-02-15,1041.66,15.732
2006-02-16,1020.121,15.4179
2006-02-17,1020.368,15.4323
2006-02-20,1021.639,15.4656
2006-02-21,1038.816,15.7459
2006-02-22,1037.885,15.7115
2006-02-23,1041.373,15.7506
2006-02-24,1049.444,15.826
2006-02-27,1047.845,15.7924
2006-02-28,1053.01,15.7706
2006-03-01,1056.619,15.8375
2006-03-02,1038.666,15.5519
2006-03-03,1041.677,15.6602
2006-03-06,1038.873,15.5816
2006-03-07,1014.973,15.224
2006-03-08,1009.271,15.0745
2006-03-09,1004.344,15.0347
2006-03-10,1008.897,15.0376
2006-03-13,1019.864,15.3364
2006-03-14,1018.272,15.3066
2006-03-15,1028.958,15.4985
2006-03-16,1027.616,15.4607
2006-03-17,1024.015,15.3613
2006-03-20,1037.659,15.6152
2006-03-21,1040.757,15.637
2006-03-22,1047.666,15.7101
2006-03-23,1048.537,15.7563
2006-03-24,1042.601,15.6941
2006-03-27,1050.707,15.8325
2006-03-28,1055.982,15.8576
2006-03-29,1065.294,15.9259
2006-03-30,1055.634,15.743
2006-03-31,1061.088,15.6925
2006-04-03,1079.322,15.4418
2006-04-04,1089.371,15.6434
2006-04-05,1099.97,15.7513
2006-04-06,1103.237,15.7619
2006-04-07,1103.154,15.746
2006-04-10,1117.91,15.9298
2006-04-11,1123.308,15.989
2006-04-12,1117.073,15.9553
2006-04-13,1093.925,15.7409
2006-04-14,1118.607,16.0602
2006-04-17,1124.414,16.3435
2006-04-18,1131.281,16.2356
2006-04-19,1138.241,16.3173
2006-04-20,1134.381,16.3069
2006-04-21,1149.158,16.8535
2006-04-24,1142.698,16.874
2006-04-25,1141.93,17.0034
2006-04-26,1155.726,17.3278
2006-04-27,1155.268,17.41
2006-04-28,1172.347,17.702
2006-05-08,1218.445,18.9017
2006-05-09,1251.611,19.2959
2006-05-10,1265.933,19.4394
2006-05-11,1255.035,19.265
2006-05-12,1296.257,20.0457
2006-05-15,1352.155,20.8222
2006-05-16,1331.127,20.23
2006-05-17,1335.523,20.3028
2006-05-18,1331.201,20.1472
2006-05-19,1366.097,20.4591
2006-05-22,1373.674,20.4986
2006-05-23,1317.654,19.8756
2006-05-24,1308.242,19.7673
2006-05-25,1307.697,19.6545
2006-05-26,1331.02,19.912
2006-05-29,1366.292,20.3349
2006-05-30,1378.756,20.3657
2006-05-31,1365.451,20.1083
2006-06-01,1402.879,20.5609
2006-06-02,1390.116,20.285
2006-06-05,1403.163,20.443
2006-06-06,1399.142,20.3888
2006-06-07,1320.233,19.3442
2006-06-08,1325.979,19.3786
2006-06-09,1294.185,18.911
2006-06-12,1297.67,18.9374
2006-06-13,1298.276,18.8212
2006-06-14,1283.88,18.5436
2006-06-15,1285.385,18.5569
2006-06-16,1318.01,19.1014
2006-06-19,1334.893,19.2364
2006-06-20,1338.223,19.253
2006-06-21,1333.532,19.3491
2006-06-22,1331.553,19.2822
2006-06-23,1339.446,19.3913
2006-06-26,1363.413,19.7609
2006-06-27,1363.896,19.8114
2006-06-28,1362.885,19.8316
2006-06-29,1395.124,20.2524
2006-06-30,1393.963,20.3581
2006-07-03,1420.328,20.6117
2006-07-04,1411.013,20.3924
2006-07-05,1393.009,20.0811
2006-07-06,1418.675,20.419
2006-07-07,1410.429,20.2592
2006-07-10,1412.124,20.2308
2006-07-11,1418.575,20.2912
2006-07-12,1419.199,20.265
2006-07-13,1346.088,19.2808
2006-07-14,1357.129,19.353
2006-07-17,1372.254,19.5751
2006-07-18,1373.416,19.5431
2006-07-19,1336.644,21.0173
2006-07-20,1345.194,21.1179
2006-07-21,1356.033,21.1862
2006-07-24,1358.122,21.1631
2006-07-25,1374.17,21.4013
2006-07-26,1371.295,21.405
2006-07-27,1355.545,21.2523
2006-07-28,1341.393,21.0164
2006-07-31,1294.328,20.3892
2006-08-01,1282.057,20.1288
2006-08-02,1275.088,20.1368
2006-08-03,1271.744,20.1226
2006-08-04,1241.908,19.7757
2006-08-07,1224.102,19.4958
2006-08-08,1252.386,19.9301
2006-08-09,1251.298,19.8065
2006-08-10,1271.473,20.1398
2006-08-11,1275.654,20.1382
2006-08-14,1245.721,19.7191
2006-08-15,1265.863,19.7881
2006-08-16,1283.567,20.0013
2006-08-17,1271.627,19.8331
2006-08-18,1267.866,19.6609
2006-08-21,1270.562,19.6655
2006-08-22,1285.268,19.7732
2006-08-23,1285.68,19.6534
2006-08-24,1292.401,19.7373
2006-08-25,1295.437,19.7677
2006-08-28,1325.894,19.7756
2006-08-29,1330.155,19.8762
2006-08-30,1334.671,19.9906
2006-08-31,1338.694,19.9842
2006-09-01,1318.099,19.7572
2006-09-04,1337.243,19.9559
2006-09-05,1340.682,20.0115
2006-09-06,1346.367,20.1097
2006-09-07,1328.377,19.9985
2006-09-08,1332.153,20.0806
2006-09-11,1338.755,20.1664
2006-09-12,1347.639,20.4482
2006-09-13,1338.386,20.3948
2006-09-14,1338.278,20.3854
2006-09-15,1362.322,20.8027
2006-09-18,1375.563,20.8967
2006-09-19,1378.309,20.9017
2006-09-20,1378.459,20.8307
2006-09-21,1387.37,20.934
2006-09-22,1374.852,20.8415
2006-09-25,1372.399,20.7896
2006-09-26,1357.646,20.6536
2006-09-27,1371.117,20.7986
2006-09-28,1387.002,20.8773
2006-09-29,1403.265,21.0375
2006-10-09,1436.074,21.4855
2006-10-10,1437.245,20.8132
2006-10-11,1435.906,20.8583
2006-10-12,1426.5,20.8278
2006-10-13,1430.882,20.8625
2006-10-16,1418.517,20.6796
2006-10-17,1414.448,20.4646
2006-10-18,1437.593,20.6961
2006-10-19,1439.377,20.718
2006-10-20,1440.182,20.6949
2006-10-23,1408.715,20.3229
2006-10-24,1440.054,20.8152
2006-10-25,1446.825,20.8228
2006-10-26,1456.095,21.0055
2006-10-27,1439.05,20.5178
2006-10-30,1446.239,20.0828
2006-10-31,1464.473,19.7422
2006-11-01,1479.409,19.9865
2006-11-02,1479.656,19.9533
2006-11-03,1488.291,20.0695
2006-11-06,1507.891,20.401
2006-11-07,1516.104,20.4752
2006-11-08,1498.173,20.1774
2006-11-09,1524.714,20.5201
2006-11-10,1504.062,21.8498
2006-11-13,1475.779,21.6976
2006-11-14,1493.776,21.9813
2006-11-15,1534.762,22.4235
2006-11-16,1533.288,22.7767
2006-11-17,1562.084,23.1712
2006-11-20,1593.158,23.7983
2006-11-21,1612.249,24.038
2006-11-22,1624.028,24.0541
2006-11-23,1634.914,24.2978
2006-11-24,1636.58,24.0837
2006-11-27,1651.801,23.9591
2006-11-28,1644.014,23.8261
2006-11-29,1667.142,24.0254
2006-11-30,1714.358,24.6278
2006-12-01,1729.224,24.6156
2006-12-04,1780.736,25.3356
2006-12-05,1794.231,25.4251
2006-12-06,1779.411,25.2994
2006-12-07,1775.714,25.3477
2006-12-08,1711.584,24.6749
2006-12-11,1789.924,25.7524
2006-12-12,1802.788,26.2807
2006-12-13,1803.856,26.3217
2006-12-14,1836.143,26.607
2006-12-15,1867.636,26.912
2006-12-18,1916.108,27.6835
2006-12-19,1921.444,28.082
2006-12-20,1936.547,28.0675
2006-12-21,1908.985,27.7039
2006-12-22,1895.644,27.6649
2006-12-25,1939.104,28.9514
2006-12-26,1938.238,29.6081
2006-12-27,1982.877,30.3108
2006-12-28,1979.933,30.8895
2006-12-29,2041.047,32.3587
2007-01-04,2067.092,32.4935
2007-01-05,2072.883,31.3343
2007-01-08,2131.556,32.015
2007-01-09,2200.086,33.2863
2007-01-10,2255.966,33.4581
2007-01-11,2231.629,32.6868
2007-01-12,2173.747,31.5483
2007-01-15,2287.342,33.0797
2007-01-16,2353.874,33.3712
2007-01-17,2308.931,32.8068
2007-01-18,2317.095,32.4265
2007-01-19,2396.093,33.2698
2007-01-22,2491.313,34.3328
2007-01-23,2508.13,38.746
2007-01-24,2536.428,38.9733
2007-01-25,2452.831,37.3507
2007-01-26,2512.922,37.734
2007-01-29,2576.917,38.4612
2007-01-30,2551.884,38.2324
2007-01-31,2385.335,36.2795
2007-02-01,2395.172,36.2322
2007-02-02,2298.003,34.6092
2007-02-05,2271.797,33.6723
2007-02-06,2316.04,34.4723
2007-02-07,2369.787,34.9865
2007-02-08,2410.601,35.1949
2007-02-09,2397.245,35.0259
2007-02-12,2485.392,35.9999
2007-02-13,2522.63,36.1597
2007-02-14,2588.349,37.1275
2007-02-15,2668.633,38.3097
2007-02-16,2676.735,38.3216
2007-02-26,2707.676,38.6566
2007-02-27,2457.492,35.22
2007-02-28,2544.571,36.5686
2007-03-01,2473.544,35.4403
2007-03-02,2508.729,35.8206
2007-03-05,2475.606,35.1616
2007-03-06,2520.293,35.9266
2007-03-07,2589.436,36.6076
2007-03-08,2627.63,36.9089
2007-03-09,2611.393,36.9882
2007-03-12,2616.172,37.0784
2007-03-13,2640.169,37.1484
2007-03-14,2597.357,36.364
2007-03-15,2645.546,37.6576
2007-03-16,2604.226,37.3297
2007-03-19,2659.413,38.319
2007-03-20,2672.771,38.04
2007-03-21,2702.597,38.3003
2007-03-22,2711.322,38.392
2007-03-23,2716.266,36.4477
2007-03-26,2764.034,36.9227
2007-03-27,2784.023,37.0084
2007-03-28,2797.649,37.2994
2007-03-29,2783.305,37.8888
2007-03-30,2781.784,37.3973
2007-04-02,2850.107,37.7587
2007-04-03,2888.115,38.1703
2007-04-04,2911.821,36.7086
2007-04-05,2945.045,36.9556
2007-04-06,2972.008,36.9721
2007-04-09,3038.172,37.8096
2007-04-10,3081.568,37.9756
2007-04-11,3121.319,38.3772
2007-04-12,3176.437,38.2865
2007-04-13,3169.233,38.0375
2007-04-16,3255.998,37.5455
2007-04-17,3283.604,37.1546
2007-04-18,3304.501,36.4424
2007-04-19,3150.303,34.5944
2007-04-20,3289.282,35.8208
2007-04-23,3431.318,37.0381
2007-04-24,3445.196,36.9663
2007-04-25,3448.281,36.9587
2007-04-26,3493.581,36.8097
2007-04-27,3470.523,35.4437
2007-04-30,3558.709,35.3885
2007-05-08,3686.03,37.0998
2007-05-09,3701.277,37.7779
2007-05-10,3724.51,38.108
2007-05-11,3702.612,37.7488
2007-05-14,3734.42,37.9965
2007-05-15,3604.636,36.6078
2007-05-16,3700.287,37.4943
2007-05-17,3778.605,37.9705
2007-05-18,3776.629,38.498
2007-05-21,3831.443,38.7787
2007-05-22,3870.489,39.0427
2007-05-23,3938.945,39.5949
2007-05-24,3919.748,39.3672
2007-05-25,3985.252,39.5257
2007-05-28,4072.578,40.4412
2007-05-29,4168.289,41.5083
2007-05-30,3886.459,38.568
2007-05-31,3927.952,39.5198
2007-06-01,3803.954,38.788
2007-06-04,3511.431,35.5663
2007-06-05,3634.633,36.6924
2007-06-06,3677.58,36.7625
2007-06-07,3802.304,37.7042
2007-06-08,3837.867,37.8658
2007-06-11,3931.862,38.6511
2007-06-12,4036.109,39.2848
2007-06-13,4118.268,40.2043
2007-06-14,4075.821,39.5726
2007-06-15,4099.381,39.672
2007-06-18,4227.569,40.8182
2007-06-19,4253.0,40.8356
2007-06-20,4157.599,39.9852
2007-06-21,4197.28,40.6495
2007-06-22,4051.426,39.5069
2007-06-25,3877.59,38.2661
2007-06-26,3928.213,38.5539
2007-06-27,4040.484,39.672
2007-06-28,3858.522,38.172
2007-06-29,3764.078,37.4586
2007-07-02,3757.655,37.5327
2007-07-03,3832.227,38.2219
2007-07-04,3743.582,37.405
2007-07-05,3537.435,35.4671
2007-07-06,3710.283,37.0558
2007-07-09,3821.302,38.0737
2007-07-10,3775.621,38.2096
2007-07-11,3789.874,38.3264
2007-07-12,3816.921,38.8164
2007-07-13,3820.124,38.7965
2007-07-16,3697.966,37.922
2007-07-17,3789.651,38.6804
2007-07-18,3807.574,39.1024
2007-07-19,3806.997,38.8433
2007-07-20,3971.884,40.3041
2007-07-23,4156.723,41.7562
2007-07-24,4161.352,41.6207
2007-07-25,4255.463,42.7096
2007-07-26,4303.185,42.5804
2007-07-27,4307.143,42.417
2007-07-30,4410.297,43.2801
2007-07-31,4460.564,43.4574
2007-08-01,4290.477,41.9109
2007-08-02,4436.192,42.9252
2007-08-03,4598.379,44.5889
2007-08-06,4703.984,45.2426
2007-08-07,4724.547,45.5017
2007-08-08,4668.087,45.7156
2007-08-09,4777.286,46.6168
2007-08-10,4726.683,46.3698
2007-08-13,4721.192,47.1215
2007-08-14,4795.568,47.4918
2007-08-15,4798.75,46.9852
2007-08-16,4721.942,45.6866
2007-08-17,4626.583,44.045
2007-08-20,4885.427,46.287
2007-08-21,4972.711,45.9771
2007-08-22,5051.688,46.0955
2007-08-23,5135.93,46.4233
2007-08-24,5217.581,44.6111
2007-08-27,5243.147,44.4854
2007-08-28,5251.77,43.3446
2007-08-29,5171.822,42.242
2007-08-30,5241.228,42.3757
2007-08-31,5296.813,42.7416
2007-09-03,5419.169,43.5435
2007-09-04,5360.333,43.2835
2007-09-05,5363.251,43.3893
2007-09-06,5412.037,44.0179
2007-09-07,5294.795,42.9929
2007-09-10,5377.222,43.5594
2007-09-11,5124.092,41.5855
2007-09-12,5202.856,42.1221
2007-09-13,5349.97,43.0604
2007-09-14,5397.278,43.3722
2007-09-17,5498.908,44.176
2007-09-18,5476.839,44.0417
2007-09-19,5419.268,43.9033
2007-09-20,5494.915,44.5983
2007-09-21,5468.098,44.6107
2007-09-24,5513.895,44.9404
2007-09-25,5454.615,44.6339
2007-09-26,5361.021,43.8518
2007-09-27,5427.657,44.5639
2007-09-28,5580.813,45.7963
2007-10-08,5653.136,47.1418
2007-10-09,5675.927,47.3173
2007-10-10,5685.759,47.7924
2007-10-11,5760.078,49.2013
2007-10-12,5737.221,49.1354
2007-10-15,5821.447,50.1217
2007-10-16,5877.202,50.7105
2007-10-17,5824.117,50.1812
2007-10-18,5615.747,48.2647
2007-10-19,5614.06,48.092
2007-10-22,5472.677,46.8318
2007-10-23,5540.09,48.9271
2007-10-24,5588.014,49.4363
2007-10-25,5333.792,46.9331
2007-10-26,5394.807,45.7401
2007-10-29,5508.357,46.766
2007-10-30,5596.068,47.6648
2007-10-31,5688.543,47.4751
2007-11-01,5605.232,47.2277
2007-11-02,5472.93,46.1084
2007-11-05,5360.305,44.7556
2007-11-06,5317.549,43.9377
2007-11-07,5350.629,44.5175
2007-11-08,5093.669,42.2698
2007-11-09,5040.525,42.258
2007-11-12,4978.252,41.3381
2007-11-13,4939.244,41.0787
2007-11-14,5145.888,43.1371
2007-11-15,5081.113,42.7922
2007-11-16,5007.662,42.3161
2007-11-19,4994.416,43.7535
2007-11-20,5069.382,43.9482
2007-11-21,4997.62,43.3375
2007-11-22,4772.617,41.3922
2007-11-23,4856.161,41.8121
2007-11-26,4800.082,41.1832
2007-11-27,4711.152,40.3496
2007-11-28,4648.751,39.7568
2007-11-29,4842.07,41.5238
2007-11-30,4737.408,40.3995
2007-12-03,4772.674,40.4156
2007-12-04,4829.214,40.8572
2007-12-05,4965.947,41.9819
2007-12-06,4971.055,41.898
2007-12-07,5041.35,42.3361
2007-12-10,5133.562,42.8733
2007-12-11,5140.0,42.8779
2007-12-12,5077.39,42.141
2007-12-13,4884.298,40.9678
2007-12-14,4977.652,41.3871
2007-12-17,4857.289,40.1621
2007-12-18,4829.909,39.8409
2007-12-19,4946.285,40.7234
2007-12-20,5037.195,41.5634
2007-12-21,5101.852,42.0491
2007-12-24,5207.134,43.1239
2007-12-25,5216.813,42.8041
2007-12-26,5265.026,42.9974
2007-12-27,5367.53,43.6865
2007-12-28,5338.275,43.2325
2008-01-02,5385.103,44.0478
2008-01-03,5422.034,44.3372
2008-01-04,5483.65,44.777
2008-01-07,5556.593,44.9283
2008-01-08,5528.054,45.048
2008-01-09,5613.758,45.1944
2008-01-10,5672.154,45.4161
2008-01-11,5699.147,45.6907
2008-01-14,5731.757,45.7816
2008-01-15,5696.45,45.2765
2008-01-16,5505.717,43.8804
2008-01-17,5365.624,42.6899
2008-01-18,5414.468,42.961
2008-01-21,5145.734,40.561
2008-01-22,4753.868,37.6897
2008-01-23,4975.111,38.7972
2008-01-24,5027.213,38.7774
2008-01-25,5077.429,39.1643
2008-01-28,4731.883,36.3122
2008-01-29,4762.083,36.5281
2008-01-30,4710.652,36.1665
2008-01-31,4620.401,35.9182
2008-02-01,4571.945,35.5522
2008-02-04,4950.124,38.466
2008-02-05,4921.829,37.8605
2008-02-13,4816.084,36.8931
2008-02-14,4880.252,37.404
2008-02-15,4813.311,36.9164
2008-02-18,4910.992,37.4411
2008-02-19,5020.753,38.2578
2008-02-20,4908.717,37.4011
2008-02-21,4876.03,36.9749
2008-02-22,4702.241,35.6465
2008-02-25,4519.783,34.142
2008-02-26,4515.533,34.4186
2008-02-27,4639.768,35.2194
2008-02-28,4622.056,34.8725
2008-02-29,4674.55,35.2559
2008-03-03,4790.744,35.8882
2008-03-04,4671.148,34.9067
2008-03-05,4628.724,34.4746
2008-03-06,4685.03,35.0521
2008-03-07,4621.685,34.579
2008-03-10,4431.589,33.2258
2008-03-11,4441.184,33.3323
2008-03-12,4309.648,32.5833
2008-03-13,4198.96,31.8065
2008-03-14,4157.871,31.7124
2008-03-17,3965.279,30.5201
2008-03-18,3763.948,29.3028
2008-03-19,3888.861,29.8898
2008-03-20,4001.832,30.0005
2008-03-21,4037.83,29.9581
2008-03-24,3857.091,28.5133
2008-03-25,3905.774,28.5694
2008-03-26,3914.37,28.0122
2008-03-27,3748.92,26.4743
2008-03-28,3918.156,27.7449
2008-03-31,3790.53,26.9925
2008-04-01,3582.855,25.9266
2008-04-02,3547.977,26.2176
2008-04-03,3650.698,27.0307
2008-04-07,3845.822,28.6309
2008-04-08,3891.059,28.6984
2008-04-09,3688.125,27.17
2008-04-10,3754.715,27.5081
2008-04-11,3783.728,27.6317
2008-04-14,3536.327,26.0482
2008-04-15,3583.299,26.3142
2008-04-16,3494.016,25.8729
2008-04-17,3386.63,25.3335
2008-04-18,3272.499,24.3061
2008-04-21,3267.554,24.3788
2008-04-22,3296.277,24.6112
2008-04-23,3453.727,24.9025
2008-04-24,3774.504,27.1743
2008-04-25,3803.07,26.735
2008-04-28,3729.154,26.6428
2008-04-29,3776.943,26.939
2008-04-30,3959.119,27.5044
2008-05-05,4055.779,27.9925
2008-05-06,4010.888,27.7138
2008-05-07,3821.319,26.5451
2008-05-08,3925.041,27.0591
2008-05-09,3878.924,26.7019
2008-05-12,3904.92,26.7588
2008-05-13,3851.687,26.2711
2008-05-14,3975.782,27.0201
2008-05-15,3948.088,26.8768
2008-05-16,3936.121,26.789
2008-05-19,3914.072,26.6072
2008-05-20,3710.818,25.4424
2008-05-21,3783.049,26.1986
2008-05-22,3711.444,25.6952
2008-05-23,3675.147,25.6224
2008-05-26,3559.217,24.8285
2008-05-27,3576.197,24.9082
2008-05-28,3676.23,25.5401
2008-05-29,3580.868,25.1232
2008-05-30,3611.33,25.3897
2008-06-02,3625.826,25.5505
2008-06-03,3614.111,25.3856
2008-06-04,3546.916,24.9295
2008-06-05,3512.138,24.8012
2008-06-06,3489.502,24.6422
2008-06-10,3206.562,22.7407
2008-06-11,3140.299,22.3482
2008-06-12,3084.633,21.8435
2008-06-13,2979.117,21.2249
2008-06-16,2952.242,21.329
2008-06-17,2842.676,20.7971
2008-06-18,2991.273,21.8805
2008-06-19,2773.076,20.4936
2008-06-20,2849.668,21.1151
2008-06-23,2789.941,20.5619
2008-06-24,2851.915,20.8528
2008-06-25,2969.537,21.5834
2008-06-26,2980.907,21.5253
2008-06-27,2816.021,20.3965
2008-06-30,2791.819,20.2629
2008-07-01,2698.347,19.6946
2008-07-02,2699.597,19.651
2008-07-03,2760.612,19.9592
2008-07-04,2741.852,19.7092
2008-07-07,2882.763,20.6081
2008-07-08,2901.841,20.7348
2008-07-09,3015.126,21.5589
2008-07-10,2973.728,21.2799
2008-07-11,2953.498,21.1167
2008-07-14,2975.874,21.2281
2008-07-15,2852.979,20.4472
2008-07-16,2745.596,19.9397
2008-07-17,2718.068,19.8207
2008-07-18,2815.462,20.5043
2008-07-21,2911.051,21.1095
2008-07-22,2904.743,20.9758
2008-07-23,2883.32,20.9424
2008-07-24,2977.362,21.4809
2008-07-25,2939.202,21.1157
2008-07-28,2960.851,21.3871
2008-07-29,2905.63,20.9738
2008-07-30,2884.384,20.8805
2008-07-31,2805.21,20.4427
2008-08-01,2840.788,20.6401
2008-08-04,2773.15,20.1997
2008-08-05,2703.079,19.8294
2008-08-06,2721.693,20.0854
2008-08-07,2720.442,20.1111
2008-08-08,2591.462,19.2139
2008-08-11,2456.811,18.2951
2008-08-12,2444.155,18.2278
2008-08-13,2444.672,18.0963
2008-08-14,2443.512,17.9965
2008-08-15,2447.615,18.063
2008-08-18,2313.402,17.1619
2008-08-19,2348.472,17.2872
2008-08-20,2532.94,18.5788
2008-08-21,2443.979,17.7874
2008-08-22,2404.928,17.4173
2008-08-25,2400.548,17.1493
2008-08-26,2331.532,16.7318
2008-08-27,2325.292,16.4615
2008-08-28,2335.865,16.857
2008-08-29,2391.64,17.1083
2008-09-01,2309.171,16.6285
2008-09-02,2285.411,16.4492
2008-09-03,2245.964,16.2345
2008-09-04,2251.146,16.2287
2008-09-05,2183.432,15.7252
2008-09-08,2126.518,15.3995
2008-09-09,2139.145,15.3981
2008-09-10,2143.176,15.4091
2008-09-11,2072.126,14.8527
2008-09-12,2077.846,14.8624
2008-09-16,2000.651,14.101
2008-09-17,1929.135,13.5795
2008-09-18,1895.99,13.3769
2008-09-19,2073.113,14.6489
2008-09-22,2207.614,15.8493
2008-09-23,2123.478,15.6739
2008-09-24,2138.853,15.7118
2008-09-25,2223.532,16.2961
2008-09-26,2243.657,16.2889
2008-10-06,2128.696,15.39
2008-10-07,2102.448,15.2862
2008-10-08,2022.881,14.7648
2008-10-09,1995.297,14.6346
2008-10-10,1906.96,14.1316
2008-10-13,1985.486,14.7224
2008-10-14,1934.619,14.3504
2008-10-15,1914.356,14.2094
2008-10-16,1820.903,13.5961
2008-10-17,1833.262,13.7404
2008-10-20,1896.733,13.994
2008-10-21,1881.406,13.8791
2008-10-22,1833.323,13.5323
2008-10-23,1834.78,13.3433
2008-10-24,1781.598,13.0464
2008-10-27,1654.671,12.2269
2008-10-28,1705.82,12.7979
2008-10-29,1658.223,12.499
2008-10-30,1697.656,12.7492
2008-10-31,1663.66,12.5126
2008-11-03,1653.542,12.4882
2008-11-04,1627.759,12.4186
2008-11-05,1691.42,12.8203
2008-11-06,1649.776,12.4995
2008-11-07,1677.827,12.7209
2008-11-10,1801.665,13.6397
2008-11-11,1781.361,13.4218
2008-11-12,1801.823,13.5139
2008-11-13,1874.082,13.9839
2008-11-14,1943.654,14.3849
2008-11-17,1987.225,14.6406
2008-11-18,1839.819,13.7209
2008-11-19,1953.163,14.5203
2008-11-20,1932.428,14.2564
2008-11-21,1920.735,14.1805
2008-11-24,1837.642,13.6609
2008-11-25,1834.294,13.6183
2008-11-26,1843.495,13.6951
2008-11-27,1870.473,13.8447
2008-11-28,1829.924,13.4773
2008-12-01,1864.205,13.58
2008-12-02,1868.631,13.5134
2008-12-03,1952.668,14.0634
2008-12-04,1982.928,14.365
2008-12-05,2013.175,14.4633
2008-12-08,2095.036,14.9617
2008-12-09,2040.847,14.581
2008-12-10,2096.393,14.8767
2008-12-11,2046.337,14.5372
2008-12-12,1960.38,13.9887
2008-12-15,1975.034,14.0299
2008-12-16,1994.45,14.0814
2008-12-17,2001.42,14.0778
2008-12-18,2045.102,14.3542
2008-12-19,2052.114,14.3484
2008-12-22,2017.549,14.0971
2008-12-23,1918.955,13.4949
2008-12-24,1887.075,13.2706
2008-12-25,1870.765,13.1871
2008-12-26,1862.096,13.1894
2008-12-29,1854.757,13.1393
2008-12-30,1833.435,12.9912
2008-12-31,1817.722,12.9317
2009-01-05,1882.959,13.4097
2009-01-06,1942.795,13.7748
2009-01-07,1931.178,13.6399
2009-01-08,1887.991,13.3027
2009-01-09,1918.365,13.4729
2009-01-12,1920.687,13.4163
2009-01-13,1876.185,13.1537
2009-01-14,1955.244,13.6134
2009-01-15,1954.874,13.5536
2009-01-16,1990.214,13.8332
2009-01-19,2012.465,14.1362
2009-01-20,2025.19,14.1809
2009-01-21,2021.71,14.1481
2009-01-22,2044.551,14.2704
2009-01-23,2032.682,14.1686
2009-02-02,2057.063,14.2785
2009-02-03,2108.91,14.6138
2009-02-04,2166.414,14.9618
2009-02-05,2150.971,14.9027
2009-02-06,2237.28,15.4892
2009-02-09,2296.672,15.7883
2009-02-10,2326.755,16.0539
2009-02-11,2331.138,16.035
2009-02-12,2318.343,15.8717
2009-02-13,2399.065,16.3924
2009-02-16,2462.245,16.9012
2009-02-17,2385.293,16.4291
2009-02-18,2275.843,15.6292
2009-02-19,2298.412,15.7465
2009-02-20,2344.32,15.956
2009-02-23,2410.481,16.2453
2009-02-24,2301.849,15.5027
2009-02-25,2304.251,15.5353
2009-02-26,2190.185,15.0104
2009-02-27,2140.489,14.8291
2009-03-02,2164.666,14.9009
2009-03-03,2142.154,14.725
2009-03-04,2285.149,15.6397
2009-03-05,2304.919,15.8304
